country_code,year,illiterate_prop,age_group,sex
258,1970,19.657612923898746,20--39,Both
258,1975,16.921676286259164,20--39,Both
258,1980,14.487824150691939,20--39,Both
258,1985,12.354015543572196,20--39,Both
258,1990,10.51820949127505,20--39,Both
258,1995,8.976521495825367,20--39,Both
258,2000,7.724562757920748,20--39,Both
258,2005,6.759535851945413,20--39,Both
258,2010,6.078643352283586,20--39,Both
258,2015,5.679087833319489,20--39,Both
258,2020,2.389787495393186,20--39,Both
258,2025,0.8396090457011853,20--39,Both
266,1970,71.8828444137521,20--39,Both
266,1975,63.4766985541655,20--39,Both
266,1980,55.69575575408968,20--39,Both
266,1985,48.53888867301861,20--39,Both
266,1990,42.00496997044621,20--39,Both
266,1995,36.046280427466606,20--39,Both
266,2000,30.581744492992943,20--39,Both
266,2005,25.560200328247774,20--39,Both
266,2010,20.930486094453638,20--39,Both
266,2015,16.641439952833093,20--39,Both
266,2020,7.619129980195862,20--39,Both
266,2025,1.5251661827502507,20--39,Both
268,1970,47.26911739286402,20--39,Both
268,1975,40.7719824477925,20--39,Both
268,1980,34.491299666104894,20--39,Both
268,1985,28.43308240055288,20--39,Both
268,1990,22.603344003888154,20--39,Both
268,1995,17.055769793008082,20--39,Both
268,2000,11.866921097052789,20--39,Both
268,2005,7.077125287138096,20--39,Both
268,2010,2.7267097343798254,20--39,Both
268,2015,0,20--39,Both
268,2020,0,20--39,Both
268,2025,0,20--39,Both
270,1970,88.37132436428266,20--39,Both
270,1975,84.00079977748528,20--39,Both
270,1980,79.60217726450895,20--39,Both
270,1985,75.18373150468935,20--39,Both
270,1990,70.75373717736223,20--39,Both
270,1995,66.33808164311282,20--39,Both
270,2000,61.96414533059369,20--39,Both
270,2005,57.64244252124148,20--39,Both
270,2010,53.38348749649281,20--39,Both
270,2015,49.19779453778433,20--39,Both
270,2020,44.6185707558119,20--39,Both
270,2025,40.25035231836759,20--39,Both
275,1970,47.911614186083675,20--39,Both
275,1975,40.64012417045166,20--39,Both
275,1980,33.81243133276301,20--39,Both
275,1985,27.435021637850895,20--39,Both
275,1990,21.514381050548476,20--39,Both
275,1995,16.12027689926628,20--39,Both
275,2000,11.353170469022704,20--39,Both
275,2005,7.265588659562726,20--39,Both
275,2010,3.9100583706313063,20--39,Both
275,2015,1.339106501973417,20--39,Both
275,2020,0,20--39,Both
275,2025,0,20--39,Both
276,1970,1.5640276373959248,20--39,Both
276,1975,1.1813118120022577,20--39,Both
276,1980,0.8602303578422322,20--39,Both
276,1985,0.6008190526990801,20--39,Both
276,1990,0.4031136743560328,20--39,Both
276,1995,0.26527014052155334,20--39,Both
276,2000,0.1843030450604085,20--39,Both
276,2005,0.15853617999028477,20--39,Both
276,2010,0.18629333732886877,20--39,Both
276,2015,0.2658983090938472,20--39,Both
276,2020,0,20--39,Both
276,2025,0,20--39,Both
288,1970,66.58008934481418,20--39,Both
288,1975,58.933624995357206,20--39,Both
288,1980,51.98733520170144,20--39,Both
288,1985,45.74061846186242,20--39,Both
288,1990,40.19287327385566,20--39,Both
288,1995,35.32537431457373,20--39,Both
288,2000,31.105701776067026,20--39,Both
288,2005,27.512712429087827,20--39,Both
288,2010,24.52526304438839,20--39,Both
288,2015,22.122210392720998,20--39,Both
288,2020,13.331753419931093,20--39,Both
288,2025,8.409784892019818,20--39,Both
296,1970,4.283731741082735,20--39,Both
296,1975,3.1211972130425214,20--39,Both
296,1980,2.197510313413981,20--39,Both
296,1985,1.511401856732045,20--39,Both
296,1990,1.0616026575316466,20--39,Both
296,1995,0.8608521339345441,20--39,Both
296,2000,0.9289732743828943,20--39,Both
296,2005,1.2753222488922282,20--39,Both
296,2010,1.909255227478074,20--39,Both
296,2015,2.8401283801559627,20--39,Both
296,2020,1.0644974799798204,20--39,Both
296,2025,0.8945883845825764,20--39,Both
300,1970,11.75285146655681,20--39,Both
300,1975,9.93955645799401,20--39,Both
300,1980,8.334729624187974,20--39,Both
300,1985,6.942652894511677,20--39,Both
300,1990,5.7676081983381,20--39,Both
300,1995,4.798585688972579,20--39,Both
300,2000,4.012608198858881,20--39,Both
300,2005,3.3960066760776253,20--39,Both
300,2010,2.9351120687094303,20--39,Both
300,2015,2.6162553248349187,20--39,Both
300,2020,0.5258217486587208,20--39,Both
300,2025,0,20--39,Both
312,1970,14.63517830835181,20--39,Both
312,1975,12.680774207700704,20--39,Both
312,1980,10.92665752536368,20--39,Both
312,1985,9.372683325825255,20--39,Both
312,1990,8.018706673569945,20--39,Both
312,1995,6.875405447206821,20--39,Both
312,2000,5.95713943478938,20--39,Both
312,2005,5.269286564968787,20--39,Both
312,2010,4.8172247663962,20--39,Both
312,2015,4.606331967722786,20--39,Both
312,2020,2.149897126981646,20--39,Both
312,2025,1.028798636943835,20--39,Both
320,1970,46.067119692809435,20--39,Both
320,1975,42.3435264112486,20--39,Both
320,1980,38.75737133190642,20--39,Both
320,1985,35.30345957762311,20--39,Both
320,1990,31.976596271238872,20--39,Both
320,1995,28.779856021962406,20--39,Both
320,2000,25.725168634694295,20--39,Both
320,2005,22.82062202581259,20--39,Both
320,2010,20.074304111695326,20--39,Both
320,2015,17.49430280872057,20--39,Both
320,2020,13.445723766697707,20--39,Both
320,2025,10.265994871775236,20--39,Both
324,1970,77.40734974971774,20--39,Both
324,1975,75.45682409412807,20--39,Both
324,1980,73.43092654562746,20--39,Both
324,1985,71.33834766840693,20--39,Both
324,1990,69.1877780266575,20--39,Both
324,1995,66.88425722391109,20--39,Both
324,2000,64.25654524400191,20--39,Both
324,2005,61.19891322157454,20--39,Both
324,2010,57.60563229127349,20--39,Both
324,2015,53.370973587743315,20--39,Both
324,2020,52.81393067283817,20--39,Both
324,2025,50.232144474207985,20--39,Both
328,1970,6.817023216248232,20--39,Both
328,1975,5.162438546014644,20--39,Both
328,1980,3.9676169002394968,20--39,Both
328,1985,3.269197826372472,20--39,Both
328,1990,3.10382087186325,20--39,Both
328,1995,3.4171693926273674,20--39,Both
328,2000,4.070672115056029,20--39,Both
328,2005,4.974586642312419,20--39,Both
328,2010,6.039170577559723,20--39,Both
328,2015,7.174681523961126,20--39,Both
328,2020,5.36992673080586,20--39,Both
328,2025,5.473615634365931,20--39,Both
332,1970,57.81756425901977,20--39,Both
332,1975,53.79509292135989,20--39,Both
332,1980,49.95559516148347,20--39,Both
332,1985,46.30574753693386,20--39,Both
332,1990,42.852226605254444,20--39,Both
332,1995,39.60471080393376,20--39,Both
332,2000,36.57059716034034,20--39,Both
332,2005,33.7531401168375,20--39,Both
332,2010,31.155594115788546,20--39,Both
332,2015,28.7812135995568,20--39,Both
332,2020,24.283518570434303,20--39,Both
332,2025,21.051585905413088,20--39,Both
340,1970,38.808978009567205,20--39,Both
340,1975,35.43641647571375,20--39,Both
340,1980,32.078015248964256,20--39,Both
340,1985,28.730405877332927,20--39,Both
340,1990,25.390219908833952,20--39,Both
340,1995,22.071916450507366,20--39,Both
340,2000,18.803458109515784,20--39,Both
340,2005,15.6017316840573,20--39,Both
340,2010,12.48362397233,20--39,Both
340,2015,9.46602177253198,20--39,Both
340,2020,5.8791881428249155,20--39,Both
340,2025,2.605026214077527,20--39,Both
344,1970,21.62556234318331,20--39,Both
344,1975,18.21080847023153,20--39,Both
344,1980,15.145617105235928,20--39,Both
344,1985,12.429272940921447,20--39,Both
344,1990,10.061060670013028,20--39,Both
344,1995,8.034098214182206,20--39,Both
344,2000,6.339070321217964,20--39,Both
344,2005,4.971611923021421,20--39,Both
344,2010,3.9273579514936907,20--39,Both
344,2015,3.201943338535892,20--39,Both
344,2020,0,20--39,Both
344,2025,0,20--39,Both
348,1970,1.8052065313585481,20--39,Both
348,1975,1.5086703145233442,20--39,Both
348,1980,1.2532915636722626,20--39,Both
348,1985,1.0400207847369292,20--39,Both
348,1990,0.8698084836489695,20--39,Both
348,1995,0.7415900329343772,20--39,Both
348,2000,0.6522516093067668,20--39,Both
348,2005,0.5996699249791961,20--39,Both
348,2010,0.5817216921647221,20--39,Both
348,2015,0.5962836230764031,20--39,Both
348,2020,0.23389876598948459,20--39,Both
348,2025,0.10099827688936244,20--39,Both
352,1970,3.128055280443648,20--39,Both
352,1975,2.3626236267768435,20--39,Both
352,1980,1.720460716219948,20--39,Both
352,1985,1.2016381043660331,20--39,Both
352,1990,0.8062273468081699,20--39,Both
352,1995,0.5305402789935159,20--39,Both
352,2000,0.36860608862666516,20--39,Both
352,2005,0.31707235968684355,20--39,Both
352,2010,0.3725866761532772,20--39,Both
352,2015,0.5317966220051922,20--39,Both
352,2020,0,20--39,Both
352,2025,0,20--39,Both
356,1970,51.75393373810475,20--39,Both
356,1975,48.992478667770285,20--39,Both
356,1980,46.03847526867141,20--39,Both
356,1985,42.89381571867637,20--39,Both
356,1990,39.560392195653414,20--39,Both
356,1995,36.04332352742673,20--39,Both
356,2000,32.34849819726907,20--39,Both
356,2005,28.478962866221565,20--39,Both
356,2010,24.437764195325304,20--39,Both
356,2015,20.227948845621427,20--39,Both
356,2020,17.79197770260195,20--39,Both
356,2025,14.285508317243366,20--39,Both
360,1970,35.82052679949979,20--39,Both
360,1975,30.194457369999544,20--39,Both
360,1980,25.053449274143194,20--39,Both
360,1985,20.39962046847366,20--39,Both
360,1990,16.23508890953386,20--39,Both
360,1995,12.58332347090189,20--39,Both
360,2000,9.477259655176246,20--39,Both
360,2005,6.9332153624305,20--39,Both
360,2010,4.96750849273821,20--39,Both
360,2015,3.596456946172946,20--39,Both
360,2020,0,20--39,Both
360,2025,0,20--39,Both
364,1970,52.39616470630428,20--39,Both
364,1975,45.61116297183578,20--39,Both
364,1980,39.282102310968895,20--39,Both
364,1985,33.416364528947994,20--39,Both
364,1990,28.021331431017394,20--39,Both
364,1995,23.15971228189267,20--39,Both
364,2000,18.915144754852502,20--39,Both
364,2005,15.326403267985881,20--39,Both
364,2010,12.43226223938179,20--39,Both
364,2015,10.271496087129224,20--39,Both
364,2020,1.899277911829027,20--39,Both
364,2025,0,20--39,Both
368,1970,70.40376877176094,20--39,Both
368,1975,65.5419203395768,20--39,Both
368,1980,60.314551592290925,20--39,Both
368,1985,54.73435591745309,20--39,Both
368,1990,48.81402670261302,20--39,Both
368,1995,42.58301849210543,20--39,Both
368,2000,36.07171974375931,20--39,Both
368,2005,29.294224715365814,20--39,Both
368,2010,22.264627664716084,20--39,Both
368,2015,14.9970228496013,20--39,Both
368,2020,10.5378465742685,20--39,Both
368,2025,4.362559827967393,20--39,Both
372,1970,3.128055280443648,20--39,Both
372,1975,2.3626236267768435,20--39,Both
372,1980,1.720460716219948,20--39,Both
372,1985,1.2016381043660331,20--39,Both
372,1990,0.8062273468081699,20--39,Both
372,1995,0.5305402789935159,20--39,Both
372,2000,0.36860608862666516,20--39,Both
372,2005,0.31707235968684355,20--39,Both
372,2010,0.3725866761532772,20--39,Both
372,2015,0.5317966220051922,20--39,Both
372,2020,0,20--39,Both
372,2025,0,20--39,Both
376,1970,11.400398334760633,20--39,Both
376,1975,9.685944024519339,20--39,Both
376,1980,8.12917726170058,20--39,Both
376,1985,6.7300910366517925,20--39,Both
376,1990,5.4886783397203995,20--39,Both
376,1995,4.403016895051776,20--39,Both
376,2000,3.470074794738881,20--39,Both
376,2005,2.6881805810505326,20--39,Both
376,2010,2.055662796255546,20--39,Both
376,2015,1.570849982622736,20--39,Both
376,2020,0,20--39,Both
376,2025,0,20--39,Both
380,1970,4.93248467215393,20--39,Both
380,1975,4.059985156909819,20--39,Both
380,1980,3.2956040920373626,20--39,Both
380,1985,2.639747955461264,20--39,Both
380,1990,2.092823225106224,20--39,Both
380,1995,1.6535357313934307,20--39,Both
380,2000,1.3190460160449813,20--39,Both
380,2005,1.0874426239369384,20--39,Both
380,2010,0.9568140999453627,20--39,Both
380,2015,0.9252489889463171,20--39,Both
380,2020,0,20--39,Both
380,2025,0,20--39,Both
384,1970,83.04033466027475,20--39,Both
384,1975,76.6183653373566,20--39,Both
384,1980,70.83489988943023,20--39,Both
384,1985,65.69185974601176,20--39,Both
384,1990,61.1911663366172,20--39,Both
384,1995,57.40589126157901,20--39,Both
384,2000,54.44325545242784,20--39,Both
384,2005,52.35640433547724,20--39,Both
384,2010,51.19848333704066,20--39,Both
384,2015,51.022637883431635,20--39,Both
384,2020,42.51292946665312,20--39,Both
384,2025,38.90067485623277,20--39,Both
388,1970,22.54448652477375,20--39,Both
388,1975,20.014674266950966,20--39,Both
388,1980,17.69080019064666,20--39,Both
388,1985,15.571722296071329,20--39,Both
388,1990,13.656298583435479,20--39,Both
388,1995,11.930714129079762,20--39,Both
388,2000,10.374049452736346,20--39,Both
388,2005,8.974505719703021,20--39,Both
388,2010,7.720284095277573,20--39,Both
388,2015,6.599585744757789,20--39,Both
388,2020,3.825548314978743,20--39,Both
388,2025,2.0651548994579088,20--39,Both
392,1970,1.7061784735446357,20--39,Both
392,1975,1.288678496460635,20--39,Both
392,1980,0.9384146953334648,20--39,Both
392,1985,0.6554260997059038,20--39,Both
392,1990,0.4397517391207306,20--39,Both
392,1995,0.28937992693377335,20--39,Both
392,2000,0.20105392038618675,20--39,Both
392,2005,0.1729451648487388,20--39,Both
392,2010,0.2032251056921978,20--39,Both
392,2015,0.290065188287332,20--39,Both
392,2020,0,20--39,Both
392,2025,0,20--39,Both
398,1970,17.3785492484003,20--39,Both
398,1975,12.935393843377318,20--39,Both
398,1980,9.137819667908246,20--39,Both
398,1985,5.9885010369003036,20--39,Both
398,1990,3.4901122652607093,20--39,Both
398,1995,1.64057429956036,20--39,Both
398,2000,0.4305770798593715,20--39,Both
398,2005,0,20--39,Both
398,2010,0,20--39,Both
398,2015,0.5561079481630157,20--39,Both
398,2020,0,20--39,Both
398,2025,0,20--39,Both
400,1970,40.441560870697444,20--39,Both
400,1975,33.415747284641355,20--39,Both
400,1980,27.115702220679747,20--39,Both
400,1985,21.543610223452827,20--39,Both
400,1990,16.70165583760083,20--39,Both
400,1995,12.569295043139574,20--39,Both
400,2000,9.113110284896479,20--39,Both
400,2005,6.3159758047291295,20--39,Both
400,2010,4.160765844495101,20--39,Both
400,2015,2.6303546460519827,20--39,Both
400,2020,0,20--39,Both
400,2025,0,20--39,Both
404,1970,54.46818696822359,20--39,Both
404,1975,45.35779807111496,20--39,Both
404,1980,37.57802548410545,20--39,Both
404,1985,31.151937108217997,20--39,Both
404,1990,26.10260084447551,20--39,Both
404,1995,22.42087390790757,20--39,Both
404,2000,20.058675258878726,20--39,Both
404,2005,18.980665416414382,20--39,Both
404,2010,19.15150489953992,20--39,Both
404,2015,20.53585422728074,20--39,Both
404,2020,8.954500228864214,20--39,Both
404,2025,5.204298048909339,20--39,Both
408,1970,28.019960204522874,20--39,Both
408,1975,23.26969929984734,20--39,Both
408,1980,18.96410221004066,20--39,Both
408,1985,15.096246150247644,20--39,Both
408,1990,11.659208335613082,20--39,Both
408,1995,8.66381183752415,20--39,Both
408,2000,6.137453016843837,20--39,Both
408,2005,4.098069022930648,20--39,Both
408,2010,2.563597005143087,20--39,Both
408,2015,1.5519741128396618,20--39,Both
408,2020,0,20--39,Both
408,2025,0,20--39,Both
410,1970,12.389410094200217,20--39,Both
410,1975,9.773554433381992,20--39,Both
410,1980,7.50783992801798,20--39,Both
410,1985,5.5915903854891535,20--39,Both
410,1990,4.024129613176482,20--39,Both
410,1995,2.7931325283469834,20--39,Both
410,2000,1.8808366303576864,20--39,Both
410,2005,1.2784095997245843,20--39,Both
410,2010,0.9770191169636696,20--39,Both
410,2015,0.9678328625909355,20--39,Both
410,2020,0,20--39,Both
410,2025,0,20--39,Both
414,1970,39.81833166942392,20--39,Both
414,1975,35.373357972164044,20--39,Both
414,1980,30.97462272031109,20--39,Both
414,1985,26.614041427351545,20--39,Both
414,1990,22.28352960677197,20--39,Both
414,1995,18.01177250314474,20--39,Both
414,2000,13.847343437822786,20--39,Both
414,2005,9.811990039463488,20--39,Both
414,2010,5.927459936724214,20--39,Both
414,2015,2.215500758262344,20--39,Both
414,2020,0,20--39,Both
414,2025,0,20--39,Both
417,1970,17.39625197060073,20--39,Both
417,1975,13.44150691258588,20--39,Both
417,1980,9.98678918076131,20--39,Both
417,1985,7.034649615271796,20--39,Both
417,1990,4.587639056262109,20--39,Both
417,1995,2.6552349559219244,20--39,Both
417,2000,1.249035744932269,20--39,Both
417,2005,0.37477373117494595,20--39,Both
417,2010,0.03818122253175772,20--39,Both
417,2015,0.2449905268845069,20--39,Both
417,2020,0,20--39,Both
417,2025,0,20--39,Both
418,1970,22.492229247273062,20--39,Both
418,1975,21.867215900420707,20--39,Both
418,1980,21.573234479107366,20--39,Both
418,1985,21.631934182009804,20--39,Both
418,1990,22.06496420780478,20--39,Both
418,1995,22.71984232158995,20--39,Both
418,2000,23.31686765152142,20--39,Both
418,2005,23.68686144086365,20--39,Both
418,2010,23.660644932881084,20--39,Both
418,2015,23.069039370838187,20--39,Both
418,2020,23.742386962444687,20--39,Both
418,2025,23.948587614992633,20--39,Both
422,1970,33.03136241313331,20--39,Both
422,1975,28.840714534132797,20--39,Both
422,1980,24.934744570720014,20--39,Both
422,1985,21.315875733665436,20--39,Both
422,1990,17.98653123373957,20--39,Both
422,1995,14.941480851161808,20--39,Both
422,2000,12.168728971729475,20--39,Both
422,2005,9.66055071457999,20--39,Both
422,2010,7.409221198850756,20--39,Both
422,2015,5.407015543679192,20--39,Both
422,2020,0.7197214058342944,20--39,Both
422,2025,0,20--39,Both
426,1970,30.018538564927916,20--39,Both
426,1975,26.453603562739456,20--39,Both
426,1980,23.352570933707497,20--39,Both
426,1985,20.748115418931267,20--39,Both
426,1990,18.67291175951002,20--39,Both
426,1995,17.09823129196852,20--39,Both
426,2000,15.931469232178172,20--39,Both
426,2005,15.109486140258177,20--39,Both
426,2010,14.56914257632772,20--39,Both
426,2015,14.247299100505995,20--39,Both
426,2020,10.207722688781322,20--39,Both
426,2025,8.496374657995093,20--39,Both
428,1970,0.2098466673502527,20--39,Both
428,1975,0.25500393999336113,20--39,Both
428,1980,0.2844416959464972,20--39,Both
428,1985,0.2980775224184686,20--39,Both
428,1990,0.2958290066180831,20--39,Both
428,1995,0.27821323334916986,20--39,Both
428,2000,0.2463703044962452,20--39,Both
428,2005,0.20115233288914736,20--39,Both
428,2010,0.14341143135771456,20--39,Both
428,2015,0.07399971273178521,20--39,Both
428,2020,0.14220277157046898,20--39,Both
428,2025,0.12648789645326838,20--39,Both
430,1970,80.19467012441095,20--39,Both
430,1975,72.94542779619397,20--39,Both
430,1980,66.49302292729001,20--39,Both
430,1985,60.82371996603701,20--39,Both
430,1990,55.92378336077293,20--39,Both
430,1995,51.84088192070684,20--39,Both
430,2000,48.67316684561419,20--39,Both
430,2005,46.48262616968246,20--39,Both
430,2010,45.33124792709908,20--39,Both
430,2015,45.28102015205156,20--39,Both
430,2020,35.79533493817694,20--39,Both
430,2025,31.86740370530256,20--39,Both
440,1970,1.6287510324782077,20--39,Both
440,1975,1.3988861213009527,20--39,Both
440,1980,1.1831400517139261,20--39,Both
440,1985,0.9814867448962715,20--39,Both
440,1990,0.7939001220271323,20--39,Both
440,1995,0.6223603716755306,20--39,Both
440,2000,0.47048458301269913,20--39,Both
440,2005,0.340702028121098,20--39,Both
440,2010,0.23544197908318704,20--39,Both
440,2015,0.15713370798142634,20--39,Both
440,2020,0,20--39,Both
440,2025,0,20--39,Both
442,1970,1.5640276373959248,20--39,Both
442,1975,1.1813118120022577,20--39,Both
442,1980,0.8602303578422322,20--39,Both
442,1985,0.6008190526990801,20--39,Both
442,1990,0.4031136743560328,20--39,Both
442,1995,0.26527014052155334,20--39,Both
442,2000,0.1843030450604085,20--39,Both
442,2005,0.15853617999028477,20--39,Both
442,2010,0.18629333732886877,20--39,Both
442,2015,0.2658983090938472,20--39,Both
442,2020,0,20--39,Both
442,2025,0,20--39,Both
446,1970,26.286346608344783,20--39,Both
446,1975,21.76985077195554,20--39,Both
446,1980,17.84403243811255,20--39,Both
446,1985,14.502568887400225,20--39,Both
446,1990,11.739137400402958,20--39,Both
446,1995,9.494551399603568,20--39,Both
446,2000,7.687278651155158,20--39,Both
446,2005,6.277477951147568,20--39,Both
446,2010,5.225308095670628,20--39,Both
446,2015,4.490927880814177,20--39,Both
446,2020,0,20--39,Both
446,2025,0,20--39,Both
450,1970,57.582502619560636,20--39,Both
450,1975,52.10604429258122,20--39,Both
450,1980,47.08409664169565,20--39,Both
450,1985,42.5294777689597,20--39,Both
450,1990,38.45500577642913,20--39,Both
450,1995,34.866770790283844,20--39,Both
450,2000,31.755827331735798,20--39,Both
450,2005,29.11244009538888,20--39,Both
450,2010,26.92687377584696,20--39,Both
450,2015,25.18939306771392,20--39,Both
450,2020,18.775521595582365,20--39,Both
450,2025,15.178190391866524,20--39,Both
454,1970,59.91429285827924,20--39,Both
454,1975,54.661279771415515,20--39,Both
454,1980,49.942777380527296,20--39,Both
454,1985,45.764166665836534,20--39,Both
454,1990,42.130828607565185,20--39,Both
454,1995,39.10919242301323,20--39,Both
454,2000,36.797459357455736,20--39,Both
454,2005,35.248668433077306,20--39,Both
454,2010,34.51585867206252,20--39,Both
454,2015,34.652069096596016,20--39,Both
454,2020,27.547983846664142,20--39,Both
454,2025,24.68877012304253,20--39,Both
458,1970,33.62575054043188,20--39,Both
458,1975,28.345306492911416,20--39,Both
458,1980,23.57505144641811,20--39,Both
458,1985,19.316785849474062,20--39,Both
458,1990,15.57231015060136,20--39,Both
458,1995,12.349038846287764,20--39,Both
458,2000,9.655190871615938,20--39,Both
458,2005,7.493773333000297,20--39,Both
458,2010,5.867793336855253,20--39,Both
458,2015,4.7802579895952295,20--39,Both
458,2020,0,20--39,Both
458,2025,0,20--39,Both
462,1970,12.632025023243479,20--39,Both
462,1975,10.064599436655449,20--39,Both
462,1980,7.805933478785972,20--39,Both
462,1985,5.860701428664208,20--39,Both
462,1990,4.233577565319314,20--39,Both
462,1995,2.949686937232204,20--39,Both
462,2000,2.0357593947467576,20--39,Both
462,2005,1.498876419686585,20--39,Both
462,2010,1.3461194938752974,20--39,Both
462,2015,1.5845700991365057,20--39,Both
462,2020,0,20--39,Both
462,2025,0,20--39,Both
466,1970,90.71425643846024,20--39,Both
466,1975,86.62977777434145,20--39,Both
466,1980,82.94196293202025,20--39,Both
466,1985,79.64744661738594,20--39,Both
466,1990,76.74286353632779,20--39,Both
466,1995,74.17713346666709,20--39,Both
466,2000,71.86729765950896,20--39,Both
466,2005,69.76217303066842,20--39,Both
466,2010,67.81057649596052,20--39,Both
466,2015,65.96132497120027,20--39,Both
466,2020,61.748284005452184,20--39,Both
466,2025,59.04333904421546,20--39,Both
470,1970,19.829894173573695,20--39,Both
470,1975,17.23545641230417,20--39,Both
470,1980,14.899209265157173,20--39,Both
470,1985,12.820532859824747,20--39,Both
470,1990,10.998807323998921,20--39,Both
470,1995,9.42658647275187,20--39,Both
470,2000,8.092540818271983,20--39,Both
470,2005,6.990225533925631,20--39,Both
470,2010,6.113195793079192,20--39,Both
470,2015,5.455006769099039,20--39,Both
470,2020,2.435114655301614,20--39,Both
470,2025,0.8440181304112442,20--39,Both
474,1970,7.833917989908167,20--39,Both
474,1975,6.470570645874922,20--39,Both
474,1980,5.266525617272782,20--39,Both
474,1985,4.224478006636913,20--39,Both
474,1990,3.347122916502479,20--39,Both
474,1995,2.6324794869153,20--39,Both
474,2000,2.0731866786629567,20--39,Both
474,2005,1.6638693253932548,20--39,Both
474,2010,1.3991522607540008,20--39,Both
474,2015,1.273660318393003,20--39,Both
474,2020,0,20--39,Both
474,2025,0,20--39,Both
480,1970,29.488312380500908,20--39,Both
480,1975,26.6746289591033,20--39,Both
480,1980,23.95712282686016,20--39,Both
480,1985,21.332612013268694,20--39,Both
480,1990,18.797914547826093,20--39,Both
480,1995,16.340629747160627,20--39,Both
480,2000,13.946252185744584,20--39,Both
480,2005,11.608442779841178,20--39,Both
480,2010,9.320862445713619,20--39,Both
480,2015,7.077172099625124,20--39,Both
480,2020,4.203181910566378,20--39,Both
480,2025,1.7211431672939852,20--39,Both
484,1970,20.113904821748584,20--39,Both
484,1975,17.25857805200526,20--39,Both
484,1980,14.6971389432408,20--39,Both
484,1985,12.42957373031966,20--39,Both
484,1990,10.455868648106279,20--39,Both
484,1995,8.767215939636467,20--39,Both
484,2000,7.349819082830731,20--39,Both
484,2005,6.196181164880545,20--39,Both
484,2010,5.2988052729773845,20--39,Both
484,2015,4.6501944943127285,20--39,Both
484,2020,1.3109110835772764,20--39,Both
484,2025,0,20--39,Both
496,1970,28.030929035994042,20--39,Both
496,1975,23.229641533387277,20--39,Both
496,1980,18.88188907937912,20--39,Both
496,1985,14.987323026481215,20--39,Both
496,1990,11.545594727205218,20--39,Both
496,1995,8.559792482368216,20--39,Both
496,2000,6.036859454340683,20--39,Both
496,2005,3.982229287964365,20--39,Both
496,2010,2.401335628081002,20--39,Both
496,2015,1.299612119532338,20--39,Both
496,2020,0,20--39,Both
496,2025,0,20--39,Both
498,1970,7.8704767401171125,20--39,Both
498,1975,6.280254286700635,20--39,Both
498,1980,4.899736407471852,20--39,Both
498,1985,3.7274468848212394,20--39,Both
498,1990,2.761909501139272,20--39,Both
498,1995,1.9901557772271112,20--39,Both
498,2000,1.3938456060093378,20--39,Both
498,2005,0.9634453280615553,20--39,Both
498,2010,0.6894212839593664,20--39,Both
498,2015,0.5622398142783747,20--39,Both
498,2020,0,20--39,Both
498,2025,0,20--39,Both
499,1970,12.727209772135378,20--39,Both
499,1975,10.195147427850424,20--39,Both
499,1980,7.9717479342072295,20--39,Both
499,1985,6.058451435313357,20--39,Both
499,1990,4.4566980752763685,20--39,Both
499,1995,3.169693183482285,20--39,Both
499,2000,2.2003175167388522,20--39,Both
499,2005,1.5495243602862234,20--39,Both
499,2010,1.218266999364549,20--39,Both
499,2015,1.2074987192139812,20--39,Both
499,2020,0,20--39,Both
499,2025,0,20--39,Both
504,1970,64.30794117105788,20--39,Both
504,1975,61.02011418380047,20--39,Both
504,1980,57.385979239048496,20--39,Both
504,1985,53.40408514759569,20--39,Both
504,1990,49.072980720235755,20--39,Both
504,1995,44.377412236460124,20--39,Both
504,2000,39.2958147834113,20--39,Both
504,2005,33.81727038335965,20--39,Both
504,2010,27.930861058575513,20--39,Both
504,2015,21.625668831329257,20--39,Both
504,2020,19.20284121585718,20--39,Both
504,2025,14.47175547774257,20--39,Both
508,1970,78.38297795434711,20--39,Both
508,1975,74.29837549777702,20--39,Both
508,1980,70.07583836898722,20--39,Both
508,1985,65.7044881013741,20--39,Both
508,1990,61.17344622833402,20--39,Both
508,1995,56.50306365346498,20--39,Both
508,2000,51.74171100213517,20--39,Both
508,2005,46.92053939039628,20--39,Both
508,2010,42.07069993429995,20--39,Both
508,2015,37.2233437498979,20--39,Both
508,2020,33.13059353643718,20--39,Both
508,2025,28.534438108861863,20--39,Both
512,1970,76.21306519257763,20--39,Both
512,1975,66.17279956856191,20--39,Both
512,1980,56.55803977064322,20--39,Both
512,1985,47.37024663360038,20--39,Both
512,1990,38.61088099221217,20--39,Both
512,1995,30.33801841882217,20--39,Both
512,2000,22.64098113960919,20--39,Both
512,2005,15.568099970104855,20--39,Both
512,2010,9.167705725840806,20--39,Both
512,2015,3.4881292223486775,20--39,Both
512,2020,0,20--39,Both
512,2025,0,20--39,Both
516,1970,35.70694110888014,20--39,Both
516,1975,31.643932627226558,20--39,Both
516,1980,27.87780639130365,20--39,Both
516,1985,24.419569362735608,20--39,Both
516,1990,21.280228503146628,20--39,Both
516,1995,18.43389202730725,20--39,Both
516,2000,15.824960724649536,20--39,Both
516,2005,13.419880418789907,20--39,Both
516,2010,11.185096933344797,20--39,Both
516,2015,9.087056091930641,20--39,Both
516,2020,4.764249510185308,20--39,Both
516,2025,1.8326700722314495,20--39,Both
524,1970,65.89246459786835,20--39,Both
