country_code,name,year,age_group,sex,mean_skills,oecd_standard,saf
428,Latvia,1990,40--64,Female,224.297475771247,256.87068587245733,0.8731921862139469
428,Latvia,1995,40--64,Female,226.6854840999455,256.87068587245733,0.8824887251342509
428,Latvia,2000,40--64,Female,228.86706223441004,256.87068587245733,0.8909816293636877
428,Latvia,2005,40--64,Female,231.29193524215427,256.87068587245733,0.9004216828268075
428,Latvia,2010,40--64,Female,233.26082478688858,256.87068587245733,0.9080865883727518
428,Latvia,2015,40--64,Female,237.15397352279803,256.87068587245733,0.9232426530777859
428,Latvia,2020,40--64,Female,239.52340586016822,256.87068587245733,0.9324668754888502
428,Latvia,2025,40--64,Female,243.50475140880113,256.87068587245733,0.9479662912166913
428,Latvia,1970,40--64,Male,202.9161205737161,256.87068587245733,0.7899543690028881
428,Latvia,1975,40--64,Male,204.59165558324187,256.87068587245733,0.796477242579664
428,Latvia,1980,40--64,Male,207.13507157712627,256.87068587245733,0.8063787850045838
428,Latvia,1985,40--64,Male,208.8587649271751,256.87068587245733,0.8130891394547007
428,Latvia,1990,40--64,Male,211.4705784568712,256.87068587245733,0.8232569541308875
428,Latvia,1995,40--64,Male,215.51306856156276,256.87068587245733,0.8389944061914887
428,Latvia,2000,40--64,Male,219.99672590480387,256.87068587245733,0.8564493264678621
428,Latvia,2005,40--64,Male,223.66537854724862,256.87068587245733,0.8707314257661306
428,Latvia,2010,40--64,Male,226.925639601865,256.87068587245733,0.8834236527656535
428,Latvia,2015,40--64,Male,231.4253612301576,256.87068587245733,0.9009411114550689
428,Latvia,2020,40--64,Male,234.29575934959348,256.87068587245733,0.9121155983751573
428,Latvia,2025,40--64,Male,236.7209559374715,256.87068587245733,0.9215569115387862
440,Lithuania,1970,20--39,Both,280.09602867332194,269.7014710297242,1.0385409749672896
440,Lithuania,1975,20--39,Both,278.7837926827826,269.7014710297242,1.0336754620521051
440,Lithuania,1980,20--39,Both,276.2341166673372,269.7014710297242,1.0242217649487462
440,Lithuania,1985,20--39,Both,273.0023432299964,269.7014710297242,1.012238984784434
440,Lithuania,1990,20--39,Both,271.23249284402704,269.7014710297242,1.0056767277110406
440,Lithuania,1995,20--39,Both,269.6043743912618,269.7014710297242,0.9996399847650379
440,Lithuania,2000,20--39,Both,269.13192516742123,269.7014710297242,0.9978882359813299
440,Lithuania,2005,20--39,Both,270.06807284173476,269.7014710297242,1.0013592874025155
440,Lithuania,2010,20--39,Both,272.2671624422494,269.7014710297242,1.0095130790452471
440,Lithuania,2015,20--39,Both,273.84566709148413,269.7014710297242,1.0153658637675846
440,Lithuania,2020,20--39,Both,250.54735189657617,269.7014710297242,0.9289802941748249
440,Lithuania,2025,20--39,Both,253.62459581600834,269.7014710297242,0.9403901092851511
440,Lithuania,1970,20--39,Female,279.5069123096637,269.7014710297242,1.0363566473794235
